,Series,k,centroidNum,Mean,stdDev,count
936,2,1296,936,,,0
937,2,1296,937,,,0
938,2,1296,938,,,0
939,2,1296,939,,,0
940,2,1296,940,,,0
941,2,1296,941,,,0
942,2,1296,942,,,0
943,2,1296,943,,,0
944,2,1296,944,,,0
945,2,1296,945,,,0
946,2,1296,946,0.35421152198558303,0.3363173784132762,2
947,2,1296,947,,,0
948,2,1296,948,,,0
949,2,1296,949,,,0
950,2,1296,950,,,0
951,2,1296,951,,,0
952,2,1296,952,,,0
953,2,1296,953,,,0
954,2,1296,954,,,0
955,2,1296,955,,,0
956,2,1296,956,,,0
957,2,1296,957,,,0
958,2,1296,958,,,0
959,2,1296,959,,,0
960,2,1296,960,,,0
961,2,1296,961,,,0
962,2,1296,962,,,0
963,2,1296,963,,,0
964,2,1296,964,,,0
965,2,1296,965,,,0
966,2,1296,966,,,0
967,2,1296,967,,,0
968,2,1296,968,,,0
969,2,1296,969,,,0
970,2,1296,970,,,0
971,2,1296,971,,,0
972,2,1296,972,,,0
973,2,1296,973,,,0
974,2,1296,974,,,0
975,2,1296,975,,,0
976,2,1296,976,,,0
977,2,1296,977,,,0
978,2,1296,978,,,0
979,2,1296,979,,,0
980,2,1296,980,,,0
981,2,1296,981,,,0
982,2,1296,982,,,0
983,2,1296,983,,,0
984,2,1296,984,,,0
985,2,1296,985,,,0
986,2,1296,986,,,0
987,2,1296,987,,,0
988,2,1296,988,,,0
989,2,1296,989,,,0
990,2,1296,990,,,0
991,2,1296,991,,,0
992,2,1296,992,,,0
993,2,1296,993,,,0
994,2,1296,994,,,0
995,2,1296,995,,,0
996,2,1296,996,,,0
997,2,1296,997,,,0
998,2,1296,998,,,0
999,2,1296,999,,,0
1000,2,1296,1000,,,0
1001,2,1296,1001,,,0
1002,2,1296,1002,,,0
1003,2,1296,1003,,,0
1004,2,1296,1004,,,0
1005,2,1296,1005,,,0
1006,2,1296,1006,,,0
1007,2,1296,1007,,,0
1008,2,1296,1008,,,0
1009,2,1296,1009,,,0
1010,2,1296,1010,,,0
1011,2,1296,1011,,,0
1012,2,1296,1012,,,0
1013,2,1296,1013,,,0
1014,2,1296,1014,,,0
1015,2,1296,1015,,,0
1016,2,1296,1016,,,0
1017,2,1296,1017,,,0
1018,2,1296,1018,,,0
1019,2,1296,1019,,,0
1020,2,1296,1020,,,0
1021,2,1296,1021,,,0
1022,2,1296,1022,,,0
1023,2,1296,1023,,,0
1024,2,1296,1024,,,0
1025,2,1296,1025,,,0
1026,2,1296,1026,,,0
1027,2,1296,1027,,,0
1028,2,1296,1028,,,0
